,id,tags,category,view,likes,comments,Title,datePublished
8375,oK1p-uv0WFM,"['Arabic', 'Arts education', 'Book', 'Change', 'Classroom', 'Development', 'Education', 'TEDxTalks']",29,42,2,0,التعليم داخل  السجون | Barkat Badi | TEDxOmdurmanAlahilaUniversity,2021-12-16T16:42:07Z
8376,pV-TXwSfn_0,"['Architecture', 'Climate Change', 'Design', 'Earth', 'English', 'Rebuilding', 'Sustainability', 'TEDxTalks']",29,849,41,4,"Save Your World, Build with Earth – Japan Style  | Emily Kaneko-Reynolds | TEDxKUFS",2021-12-16T16:32:42Z
8377,cx3rYM2UG3w,"['English', 'Life', 'Personal growth', 'TEDxTalks']",29,169,5,6,7 Billion Minds But One Unique Mind | Tanaka Makoni | TEDxYouth@BrookhouseSchool,2021-12-16T16:32:15Z
8378,tfreMp2h7bo,"['Activism', 'Change', 'Choice', 'Climate Change', 'Diet', 'Global Issues', 'Japanese', 'TEDxTalks', 'Vegan/Vegetarian']",29,455,19,1,Non-vegans need to save the world | Yuji Higashino | TEDxKUFS,2021-12-16T16:31:31Z
8379,sAwXLGpXpIU,"['English', 'Entrepreneurship', 'Life', 'TEDxTalks', 'Women', 'Women in business', ""Women's Rights""]",29,252,20,8,Women can build their financial strength  | Gemini Dhar | TEDxNainiWomen,2021-12-16T16:30:35Z
8380,IfbX5qLfDTA,"['Biodiversity', 'English', 'Human origins', 'Humanities', 'TEDxTalks']",29,75,3,0,Widening Pespectives | Natasha Meher | TEDxYouth@BrookhouseSchool,2021-12-16T16:30:00Z
8381,-412g_OcXhI,"['English', 'Fear', 'Life', 'TEDxTalks']",29,63,0,0,Desire Overwhelming Doubt: Stage Fright | Kimberlie Munda | TEDxYouth@BrookhouseSchool,2021-12-16T16:29:27Z
8382,lSglhVx5lTw,"['English', 'Health', 'Mental health', 'TEDxTalks']",29,177,8,0,Mental Health | Amy Wanyoike | TEDxYouth@BrookhouseSchool,2021-12-16T16:28:57Z
8383,IVD_v10SZ_s,"['Behavior', 'Empowerment', 'English', 'Life', 'Stereotype', 'TEDxTalks', 'Value', 'Women']",29,577,67,17,Ways to Thrive as a Single Mom | Arunima Sinha | TEDxNainiWomen,2021-12-16T16:28:06Z
8384,2gmrj-Cpg28,"['Art', 'Emotions', 'English', 'Entertainment', 'Music (performance)', 'Music (topic)', 'TEDxTalks']",29,258,8,0,For the Love of Music | Tanya Gabrielian | TEDxBU,2021-12-16T16:27:46Z
8385,9JU8ZEzf_WU,"['Business', 'English', 'Leadership', 'TEDxTalks', 'Women']",29,451,13,1,Shedding and Carrying to Step Into New Leadership | Deepa Purushothaman | TEDxCherryCreekWomen,2021-12-16T16:27:31Z
8386,dWWEdELzTWU,"['Brazilian Life Addiction Behavior Change Christianity Drugs', 'TEDxTalks Portuguese']",29,1324,101,9,Minha vida longe do Crack | Rui Faria | TEDxDivinopolis,2021-12-16T16:26:12Z
8387,uSirxgRc2zE,"['Brazilian Art Arts education Composing Creativity Culture Music (topic)', 'TEDxTalks Portuguese']",29,182,26,2,Mar Interior | Túlio Mourão | TEDxDivinopolis,2021-12-16T16:24:59Z
8388,a5AQ-p88MTA,"['Acceptance', 'Benefit', 'Business', 'Choice', 'Czech', 'Disability', 'Diversity', 'Humanities', 'TEDxTalks']",29,635,17,0,Buďme sobci. Dělejme přístupnost pro sebe. | Mariana Chytilová | TEDxPragueED,2021-12-16T16:20:01Z
8389,XFTs-sSiSiA,"['English', 'Entertainment', 'Music (performance)', 'TEDxTalks']",29,138,1,0,Sweetwater Combo | Sweetwater Combo | TEDxUNT,2021-12-16T16:19:24Z
8390,0YNtHdBNamA,"['Czech', 'Education', 'Education reform', 'Learning', 'Schools', 'Self improvement', 'TEDxTalks', 'Teaching']",29,1697,45,2,Chybami (se) člověk učí | Daniel Pražák | TEDxPragueED,2021-12-16T16:17:56Z
8391,uY-N5GPFU6o,"['Choice', 'Czech', 'Education', 'Education reform', 'Life', 'Schools', 'TEDxTalks', 'Teaching']",29,1369,40,1,Jsem Učitelka | Petra Mazancová | TEDxPragueED,2021-12-16T16:13:44Z
8392,Ryc5It23y64,"['Business', 'English', 'Goal-setting', 'Success', 'TEDxTalks', 'Women in business']",29,108,2,1,Hype Yourself- You've Earned It | Aashni Shah | TEDxAlmansorParkWomen,2021-12-16T16:13:03Z
8393,ZMsYGRL8VlQ,"['English', 'Health', 'Human Rights', 'Social Change', 'TEDxTalks']",29,82,1,0,Intentional Empowerment | Abigail Swidergal | TEDxAlmansorParkWomen,2021-12-16T16:12:47Z
8394,rn_qIhIhs8M,"['English', 'Global Issues', 'Humanity', 'Social Change', 'Social Justice', 'TEDxTalks']",29,64,3,2,Tomorrow Land | L.A. Roberts | TEDxAlmansorParkWomen,2021-12-16T16:12:28Z
8395,mdwwouBgaUY,"['Brazilian Health Disease Human Rights Humanity Medicine Public health', 'TEDxTalks Portuguese']",29,1292,181,28,Você merece mais do que uma consulta de corredor | Luísa Chaves | TEDxDivinopolis,2021-12-16T16:08:44Z
8396,_dbE06ZsCWM,"['Brazilian Health Beauty Behavior Body Cause Earth', 'TEDxTalks Portuguese']",29,1176,145,15,Da beleza tóxica à beleza consciente | Marcela Rodrigues | TEDxPelourinho,2021-12-16T16:08:25Z
8397,C1oJD4Lv1-U,"['Aging', 'English', 'Humanity', 'Life', 'TEDxTalks']",29,1824,124,74,Longevity: Aging Crisis or Golden Opportunity? | Kelly O'Connor | TEDxCherryCreekWomen,2021-12-16T16:06:00Z
8398,7YSL34KS1xM,"['Career', 'Czech', 'Education', 'Future', 'Life', 'Self', 'TEDxTalks', 'Youth']",29,1528,51,2,Co z tebe jednou bude? | Miky Škoda | TEDxPragueED,2021-12-16T16:00:42Z
8399,7x_0aEAYVLI,"['Brazilian Humanities Activism Discrimination Global issues Humanity Racism Social Justice', 'TEDxTalks Portuguese']",29,141,12,0,Esse trem do racismo | Adriana Severo | TEDxDivinopolis,2021-12-16T15:56:56Z
8400,dNOKz1IUshg,"['Brazilian Global Issues Behavior Ecology Global issues Government Public Issues Sustainability', 'TEDxTalks Portuguese']",29,243,14,0,Como políticas públicas prejudicam o meio ambiente | Felipe Maia | TEDxDivinopolis,2021-12-16T15:55:55Z
8401,pn9uHzztptI,"['Death', 'Depression', 'English', 'Health', 'Mental health', 'Motivation', 'Self improvement', 'Self-help', 'TEDxTalks']",29,2535,16,0,Five lessons death is teaching us about life | Mario Dieringer | TEDxVaduz,2021-12-16T15:54:32Z
8402,-kPEn2AxLkg,"['Brazilian Humanities Body Image Brain LGBT Social Interaction Social Justice', 'TEDxTalks Portuguese']",29,323,45,11,Um mundo possível só existe quando você experimenta | Eduardo Victor | TEDxPelourinho,2021-12-16T15:44:54Z
8403,NPzV976-m6U,"['Brazilian Entertainment Acceptance Activism Poetry', 'TEDxTalks Portuguese']",29,614,101,11,Poesia nos tempos do caos | Luciene Nascimento | TEDxPelourinho,2021-12-16T15:44:34Z
8404,YAc-VWtrB3I,"['Italian', 'Life', 'Passion', 'Personal growth', 'Sports', 'Success', 'TEDxTalks', 'Training']",29,225,10,0,"Se non salti, non vinci! | Ayomide Temilade Folorunso | TEDxPadovaSalon",2021-12-16T15:42:41Z
8405,7HKNgM2p9wM,"['Art', 'Arts education', 'Change', 'Education', 'Library', 'Spanish', 'TEDxTalks']",29,1448,61,3,La Literatura No Sirve Para Nada | Ezequiel Murphy | TEDxComodoroRivadavia,2021-12-16T15:34:10Z
8406,mrRmt1_iOvo,"['Business', 'Environment', 'Social Change', 'Spanish', 'Sustainability', 'TEDxTalks']",29,599,27,0,Ecología o Economía | Florencia Benedicto | TEDxComodoroRivadavia,2021-12-16T15:33:35Z
8407,TAz_3ifS2jM,"['Earth', 'English', 'Exploration', 'Life', 'Science', 'TEDxTalks']",29,12557,127,26,Panspermia – The Origin of Life on Earth | Chris Crowe | TEDxJohnLyonSchool,2021-12-16T15:32:54Z
8408,RDIHqxTJQNw,"['Championship', 'Education', 'Health', 'Italian', 'Leadership', 'Success', 'TEDxTalks', 'Training']",29,219,3,2,Allenati a vincere! | Sergio Baldo | TEDxPadovaSalon,2021-12-16T15:27:02Z
8409,7gOdr-XGY48,"['Brazilian Humanities Acceptance Activism Racism Self improvement Women', 'TEDxTalks Portuguese']",29,391,29,7,Brincar é Poder | Jaciana Melquiades | TEDxPelourinho,2021-12-16T15:26:33Z
8410,VHrAIrCqnHw,"['Business', 'Emotions', 'Empowerment', 'Family', 'Innovation', 'Italian', 'TEDxTalks', 'Tradition', 'Women in business']",29,144,7,0,Determinazione e passione: i miei ingredienti per la vittoria. | Chiara Rossetto | TEDxPadovaSalon,2021-12-16T15:25:58Z
8411,yQel3-9OcFo,"['Choice', 'English', 'Life', 'Life Development', 'Positive Thinking', 'Recovery', 'Self improvement', 'TEDxTalks', 'Tragedy']",29,226,8,0,The Anatomy of Transformation | Willard Barth | TEDxButler,2021-12-16T15:23:03Z
8412,fQZV5QmaoBA,"['Activism', 'English', 'Feminism', 'LGBT', 'Life', 'TEDxTalks', ""Women's Rights""]",29,2090,76,8,Rights of Transgender Women | Kalki Subramaniam | TEDxPSGRKCW,2021-12-16T15:09:49Z
8413,68wIfR_avz4,"['Achievement', 'Behavior', 'Creativity', 'Decision making', 'English', 'Happiness', 'Life', 'TEDxTalks', 'Truth']",29,13040,290,47,The Brave Leap Sideways | Cathlyn Melvin | TEDxOcala,2021-12-16T15:08:52Z
8414,PK5YS6UYApQ,"['Activism', 'Art', 'Change', 'Culture', 'English', 'Museums', 'Social Change', 'TEDxTalks']",29,155,12,7,Art Moving Us Forward | Patricia Tomlinson | TEDxOcala,2021-12-16T15:08:31Z
8415,ZDbC0WGq5I4,"['Achievement', 'Animals', 'Creativity', 'English', 'Entrepreneurship', 'Humanities', 'Motivation', 'Opportunities', 'TEDxTalks']",29,576,52,16,Not All Entrepreneurs are Human: Why Dogs Can be Powerful Influencers Too | Lisa Shawver | TEDxOcala,2021-12-16T15:07:15Z
8416,BGoE29obsgU,"['Architecture', 'Climate Change', 'English', 'Environment', 'Global Issues', 'Innovation', 'Sustainability', 'TEDxTalks', 'Urban Planning']",29,199,10,0,Can Bandaids Heal Ivy City? | Joy McFadden | TEDxC40Cities,2021-12-16T15:06:57Z
8417,2w6GrL_BBu0,"['Biology', 'Change', 'English', 'Oceans', 'Research', 'Science (hard)', 'TEDxTalks', 'Water', 'Women']",29,193,4,0,My Call to Ocean Adventure | Ione Hunt von Herbing | TEDxUNT,2021-12-16T15:01:09Z
8418,8aBQNSxvq6g,"['Communication', 'English', 'Impact', 'Interpretation', 'Language', 'Social Science', 'Stereotype', 'TEDxTalks']",29,57778,2263,172,I swear this will be a good talk | Venja Beck | TEDxVenlo,2021-12-15T23:00:07Z
8419,RDVS2yAwwmE,"['English', 'Food', 'Health', 'Idea Challenge', 'Learning', 'Nutrition', 'TEDxTalks']",29,1924,39,4,Your Taste Buds: Ambassadors to Nature | Sherry Hess | TEDxBreckenridge,2021-12-15T22:04:41Z
8420,hcBN43HY06A,"['Beauty', 'English', 'Life', 'TEDxTalks']",29,4466,155,5,Beauty is in the Eye of the Beholder | Ajilong Muyodi | TEDxYouth@BrookhouseSchool,2021-12-15T18:27:35Z
8421,BGNiZEBth-s,"[""Brazilian Health Women Women's Rights"", 'TEDxTalks Portuguese']",29,1464,60,4,Dignidade Menstrual | Taciana Fortunati | TEDxPelourinho,2021-12-15T18:26:38Z
8422,SbQ2gril-hs,"['Simplified Life Communication', 'TEDxTalks Chinese']",29,2005,15,2,有点喜欢TA，我该怎么办？ | 尹婧 沈 | TEDxYouth@ZizhuPark,2021-12-15T18:23:48Z
8423,Il8tVXRM8w8,"['Brazilian Social Sciences Cities Community Humanity', 'TEDxTalks Portuguese']",29,914,38,4,"Comunidade, o renascer das cidades | Jorge koho Mello | TEDxPelourinho",2021-12-15T18:23:46Z
8424,KINFUofRtvU,"['Brazilian Technology Health Medicine Virtual Reality', 'TEDxTalks Portuguese']",29,1388,36,2,Telemedicina: A magia do caos | Kamila Liberali | TEDxPelourinho,2021-12-15T18:23:05Z
8425,LVbVvkyghSs,"['Simplified Education Book', 'TEDxTalks Chinese']",29,609,5,0,用阅读助力乡村振兴 | 翘楚 王 | TEDxYouth@ZizhuPark,2021-12-15T18:19:23Z
8426,ZeEf49urdOo,"['Simplified Technology Coding', 'TEDxTalks Chinese']",29,307,5,0,我的AI编程之路 | 倬蘅 杨 | TEDxYouth@ZizhuPark,2021-12-15T18:19:11Z
8427,cWDsKpgLzIs,"['Simplified Life Public Issues', 'TEDxTalks Chinese']",29,399,6,0,没钱，没权，没资源，怎么做一场活动？ | 梓溪 张 | TEDxYouth@ZizhuPark,2021-12-15T18:15:58Z
8428,mxRw3DYZ2TI,"['English', 'Life', 'Sports', 'TEDxTalks']",29,423,6,0,空手道中的无畏精神 | 星亮 叶 | TEDxYouth@ZizhuPark,2021-12-15T18:07:42Z
8429,SghDhixvASk,"['Simplified Life Sports', 'TEDxTalks Chinese']",29,317,1,0,倒数第一，我学到了什么？ | 贝勒 周 | TEDxYouth@ZizhuPark,2021-12-15T18:07:06Z
8430,b9iv6i8q-tI,"['Art', 'Culture', 'English', 'Language', 'TEDxTalks']",29,263,4,0,上海话里话世界 | 知语 李 | TEDxYouth@ZizhuPark,2021-12-15T18:06:23Z
8431,wsZX9rhxU9E,"['Criminal justice', 'Democracy', 'Discrimination', 'English', 'Hope', 'Humanities', 'Redemption', 'Social Justice', 'TEDxTalks']",29,874,42,14,The Hope of Democracy | Chasman Barnes | TEDxOcala,2021-12-15T18:02:18Z
8432,7-sYJzXJ_z8,"['Brazilian Business Advertising Career Change Economics Future Marketing', 'TEDxTalks Portuguese']",29,1351,33,4,Futuro do Marketing | Elvis Silvestre e Felipe Vido | TEDxParqueDoIngáStudio,2021-12-15T17:54:34Z
8433,AtAb-Bnd5K8,"['Acceptance', 'Bullying', 'Community', 'English', 'Life', 'Pandemic', 'Passion', 'Storytelling', 'TEDxTalks']",29,20307,416,3,Is Casual Bullying a Pandemic? | Genene Wilson | TEDxDerryLondonderryStudio,2021-12-15T17:53:59Z
8434,9k1ocw177lk,"['Behavior', 'Change', 'Compassion', 'English', 'Happiness', 'Humanities', 'Love', 'Relationships', 'TEDxTalks']",29,5422,229,45,Breaking the Chain of Unhealthy Relationships | Dr. Janie Lacy | TEDxOcala,2021-12-15T17:51:05Z
8435,wkUeaFYfH04,"['Armenian', 'Gender', 'Global Issues', 'Safety', 'TEDxTalks', 'Violence', 'Women', ""Women's Rights""]",29,898,20,1,Violence Against Women VS. Women Against Violence | Anna Hovhannisyan | TEDxYerevanSalon,2021-12-15T17:49:03Z
8436,fK7uExyWDsQ,"['English', 'Entertainment', 'Entrepreneurship', 'Ideas', 'TEDxTalks']",29,2104,46,2,Why should you do something meaningless? | Joakim Jørgensen | TEDxArendal,2021-12-15T17:48:20Z
8437,azQDmY_Qlz0,"['English', 'Genetics', 'Health', 'Medical research', 'Medicine', 'Research', 'TEDxTalks']",29,1206,29,1,Keeping DNA healthy | Barbara van Loon | TEDxTrondheim,2021-12-15T17:47:54Z
8438,f706Xuys2Yw,"['Cooking', 'English', 'Food', 'Life', 'Local issues', 'Passion', 'TEDxTalks', 'Time']",29,2013,35,2,The universal local ingredient | Christopher Schønefeld | TEDxTrondheim,2021-12-15T17:47:23Z
8439,cXm621ZS5cc,"['Children', 'English', 'Health', 'Life', 'Mental health', 'TEDxTalks']",29,563,11,0,A Pediatric Mental Health State of Emergency is no gimmick | Heidi Baskfield | TEDxCherryCreekWomen,2021-12-15T17:44:03Z
8440,rPSNxU7OXKo,"['Animals', 'Global Issues', 'Nature', 'Nepali', 'TEDxTalks']",29,459,19,3,Journey with the Snake | Sunil Sapkota | TEDxSaurahaRoad,2021-12-15T17:42:39Z
8441,GqWc-6ibbio,"['Bitcoin', 'Blockchain', 'Business', 'Change', 'English', 'Finance', 'Innovation', 'Revolution', 'TEDxTalks']",29,30125,485,26,Blockchain - The Engine of the Next Financial Revolution | Mauro Casellini | TEDxVaduz,2021-12-15T17:42:24Z
8442,b0vmRN53Muc,"['Children', 'English', 'Family', 'Hardship', 'Life', 'Men', 'Parenting', 'Personal growth', 'TEDxTalks']",29,1046,36,8,My fatherhood story | Joshua Stanley | TEDxCanberra,2021-12-15T17:41:14Z
8443,fXHnU3eI6sY,"['Culture', 'English', 'Life', 'Life Development', 'Productivity', 'Society', 'TEDxTalks', 'Workplace']",29,1163,27,0,Building a more human-centric organisational culture | David Webster | TEDxPuntaCanaStudio,2021-12-15T17:40:02Z
8444,hm_kFGSSRww,"['Business', 'Electricity', 'English', 'Innovation', 'TEDxTalks', 'Transportation']",29,185,1,0,How to create compelling innovations: a lesson taken from EVs | Jon McNeill | TEDxBoston,2021-12-15T17:37:14Z
8445,qZNxUIfb3Hs,"['English', 'Failure', 'Life', 'Motivation', 'Success', 'TEDxTalks']",29,1850,56,9,"I didn't fail exams, exams failed me. | Varun Mundra | TEDxKharguliHills",2021-12-15T17:32:23Z
8446,yC53I9djF5k,"['Art', 'Culture', 'Dance (performance)', 'English', 'Race', 'Social Science', 'TEDxTalks']",29,135,1,0,Culture Under the Shade | Haoting Lan | TEDxYouth@BHSFIC,2021-12-15T17:29:30Z
8447,as3LJXliG7A,"['Climate Change', 'English', 'Global Issues', 'Green', 'Mobility', 'Movement', 'TEDxTalks', 'Transportation']",29,345,14,0,Can transforming mobility give us cleaner cities? | Sunita Narain | TEDxGateway,2021-12-15T17:26:51Z
8448,pK6ym6W7Rig,"['Climate Change', 'Consciousness', 'English', 'Global Issues', 'Green', 'Materials', 'Recycling', 'TEDxTalks']",29,614,13,0,How we can clean up fashion's dirty secret | Stefano Funari | TEDxGateway,2021-12-15T17:26:41Z
8449,VWaVR5lAhtc,"['Climate Change', 'Disease', 'English', 'Glacier', 'Global Issues', 'Health', 'Nature', 'Oceans', 'TEDxTalks']",29,33176,304,2,How the melting glaciers can cause the next epidemic | Ramanan Laxminarayan | TEDxGateway,2021-12-15T17:26:04Z
8450,ZH-8lGGldiU,"['Architecture', 'Climate Change', 'Design', 'English', 'Green', 'Nature', 'Pollution', 'TEDxTalks']",29,1015,33,1,Bio-architecture : Designing living structures to combat climate change | Shneel Malik | TEDxGateway,2021-12-15T17:25:34Z
8451,Pe04QMmvejw,"['Climate Change', 'Energy', 'English', 'Environment', 'Global Issues', 'Green', 'Science', 'TEDxTalks', 'Technology']",29,33523,197,1,The crucial role of hydrogen in India's clean energy transition | Raghunath Mashelkar | TEDxGateway,2021-12-15T17:25:08Z
8452,x-Cxb5LH6Ts,"['Cities', 'Climate Change', 'English', 'Global Issues', 'Mobility', 'Movement', 'Nature', 'Population', 'TEDxTalks']",29,255,10,0,Asia is the Epicenter of Climate Adaptation | Parag Khanna | TEDxGateway,2021-12-15T17:24:24Z
8453,yvY6lOsy51o,"['Climate Change', 'Energy', 'English', 'Global Issues', 'Green', 'Innovation', 'Sustainability', 'TEDxTalks']",29,333,15,1,Democratizing cooling: Making it sustainable and affordable | Madhusudhan Rapole | TEDxGateway,2021-12-15T17:24:12Z
8454,DQU-Ay6FEnM,"['Agriculture', 'Climate Change', 'English', 'Farming', 'Food', 'Global Issues', 'Green', 'Nature', 'TEDxTalks']",29,43230,307,2,How can natural farming reverse climate change | Rajiv Kumar | TEDxGateway,2021-12-15T17:23:56Z
8455,YYS3PPb2Jks,"['Climate Change', 'English', 'Global Issues', 'Global issues', 'Green', 'Leadership', 'Nature', 'Policy', 'TEDxTalks']",29,473,1,0,How can Asia be the face of action on the climate crisis? | Erik Solheim | TEDxGateway,2021-12-15T17:22:45Z
8456,wyPNoWgT-iM,"['Climate Change', 'Energy', 'English', 'Global Issues', 'Green', 'Product design', 'Recycling', 'TEDxTalks']",29,320,12,0,Recycling Carbon : from pollution to products | Jennifer Holmgren | TEDxGateway,2021-12-15T17:22:29Z
8457,7UHo9vvihwc,"['Agriculture', 'Climate Change', 'English', 'Food', 'Global Issues', 'Green', 'Potential', 'TEDxTalks']",29,1303,22,1,Investing in Climate Change Means Investing in our Soil  | Anastasia Volkova | TEDxGateway,2021-12-15T17:22:13Z
8458,oskT5n9DW5A,"['English', 'Marine Biology', 'Pharmaceuticals', 'Science', 'TEDxTalks', 'Technology']",29,740,41,4,Our Hidden Pharma-Sea | Sam Afoullouss | TEDxGalway,2021-12-15T17:21:18Z
8459,1PQvS67Zu-Y,"['Activism', 'Compassion', 'English', 'Life', 'Social Justice', 'TEDxTalks', 'Women', ""Women's Rights""]",29,1201,49,5,Importance of Sisterhood for Women Empowerment | Shobhana Kumar | TEDxPSGRKCW,2021-12-15T17:10:45Z
8460,DxT6-deI5Zk,"['Activism', 'English', 'Feminism', 'Inequality', 'Life', 'Social Change', 'TEDxTalks', 'Women']",29,398,16,0,Empowering 'You' | Deepthi Ravula | TEDxPSGRKCW,2021-12-15T17:10:04Z
8461,fuf7qmTP_sQ,"['Climate Change', 'English', 'Global Issues', 'Innovation', 'Materials', 'Oceans', 'Recycling', 'TEDxTalks', 'Technology']",29,371,15,2,Can plastic waste do more good than harm? | Cyrill Gutsch | TEDxGateway,2021-12-15T17:07:36Z
8462,bU27m-e5qFM,"['Achievement', 'Africa', 'Business', 'Climate Change', 'English', 'Global Issues', 'Leadership', 'TEDxTalks']",29,145,1,0,African entrepreneurs leading the fight against climate change | Grace Wachori | TEDxDalbergCatalyst,2021-12-15T16:57:57Z
8463,19yYMuQ3OLs,"['Diversity', 'Education', 'English', 'Journalism', 'Mental health', 'TEDxTalks', 'Workplace']",29,309,7,1,How Our Identities Shape Journalism | Vicky Diaz-Camacho | TEDxKU,2021-12-15T16:54:57Z
8464,ExDKFP5YvKE,"['Acceptance', 'Change', 'Individualism', 'Life', 'Pandemic', 'Spanish', 'Struggle', 'TEDxTalks']",29,3694,119,6,¿Qué clama tu cuerpo? | Catherine Clapham | TEDxUCAL,2021-12-15T16:54:37Z
8465,7UsZVQzXfWY,"['Activism', 'COVID-19', 'Community', 'Immigration', 'Life', 'Poverty', 'Society', 'Spanish', 'TEDxTalks']",29,2618,73,3,Cuando estás arriba | Abilia Ramos | TEDxUCAL,2021-12-15T16:54:35Z
8466,cY33SlS0JBU,"['Communication', 'Education', 'Pandemic', 'Sex', 'Sexuality', 'Social Interaction', 'Spanish', 'TEDxTalks']",29,2077,35,0,"Si puedes entenderlo, puedes hacerlo | Patricia Espinoza | TEDxUCAL",2021-12-15T16:54:26Z
8467,MaCLrijPJak,"['Activism', 'Children', 'Feminism', 'Gender', 'Humanities', 'Journalism', 'Spanish', 'TEDxTalks', 'Women']",29,1672,46,0,La red invisible que sostiene al mundo | Leah Sacín | TEDxUCAL,2021-12-15T16:54:11Z
8468,fQ_ahHCdOgc,"['Computers', 'Education', 'Internet', 'Pandemic', 'Spanish', 'TEDxTalks', 'Technology', 'Web']",29,1685,41,3,El autoaprendizaje es tu nueva fuente de poder | Sandro Marcone | TEDxUCAL,2021-12-15T16:54:04Z
8469,m4kyG05KPrc,"['Acceptance', 'Death', 'Family', 'Grief', 'Life', 'Spanish', 'TEDxTalks']",29,2926,162,5,Los regalos del duelo | Antonella León | TEDxUCAL,2021-12-15T16:54:02Z
